Order Number,Area Code (Location),Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Id,Product Type,ProductId (Product),Product,Profit,Sales,State,Total Expenses,Type
CC9303,702,702,170,190,130,360,266,8/1/2011 0:00,1797,266,Small Market,West,74,1,12,Tea,12,Earl Grey,230,527,Nevada,92,Regular
CC9304,541,541,70,120,80,190,114,8/1/2011 0:00,810,172,Small Market,West,37,1,12,Tea,12,Earl Grey,144,283,Oregon,63,Regular
CC9305,435,435,20,50,30,70,45,8/1/2011 0:00,253,60,Small Market,West,14,1,12,Tea,12,Earl Grey,26,104,Utah,38,Regular
CC9306,206,206,20,40,30,60,36,8/1/2011 0:00,458,54,Small Market,West,11,1,12,Tea,12,Earl Grey,28,89,Washington,32,Regular
CC9307,775,775,180,-180,-260,0,284,8/1/2011 0:00,5807,-284,Small Market,West,107,1,13,Tea,13,Green Tea,-558,21,Nevada,131,Regular
CC9308,503,503,70,110,70,180,116,8/1/2011 0:00,678,161,Small Market,West,35,1,13,Tea,13,Green Tea,141,275,Oregon,55,Regular
CC9309,435,435,10,30,10,40,29,8/1/2011 0:00,215,36,Small Market,West,11,1,13,Tea,13,Green Tea,-12,64,Utah,42,Regular
CC9310,253,253,20,50,10,70,44,8/1/2011 0:00,617,61,Small Market,West,39,1,13,Tea,13,Green Tea,-11,104,Washington,64,Regular
CC9311,720,720,100,150,120,250,100,9/1/2011 0:00,981,145,Major Market,Central,28,1,3,Coffee,3,Decaf Irish Cream,157,261,Colorado,39,Decaf
CC9312,847,847,120,190,140,310,122,9/1/2011 0:00,801,176,Major Market,Central,39,1,3,Coffee,3,Decaf Irish Cream,171,318,Illinois,61,Decaf
CC9313,614,614,50,80,20,130,52,9/1/2011 0:00,509,74,Major Market,Central,47,1,3,Coffee,3,Decaf Irish Cream,-4,134,Ohio,77,Decaf
CC9314,970,970,60,110,60,170,60,9/1/2011 0:00,656,90,Major Market,Central,19,1,6,Espresso,6,Decaf Espresso,58,160,Colorado,51,Decaf
CC9315,773,773,280,300,210,580,249,9/1/2011 0:00,1775,249,Major Market,Central,69,1,6,Espresso,6,Decaf Espresso,230,531,Illinois,94,Decaf
CC9316,419,419,50,70,30,120,45,9/1/2011 0:00,409,57,Major Market,Central,17,1,6,Espresso,6,Decaf Espresso,9,109,Ohio,51,Decaf
CC9317,303,303,130,140,90,270,155,9/1/2011 0:00,1280,155,Major Market,Central,43,1,8,Herbal Tea,8,Chamomile,129,330,Colorado,68,Decaf
CC9318,312,312,100,160,140,260,123,9/1/2011 0:00,928,179,Major Market,Central,34,1,8,Herbal Tea,8,Chamomile,197,322,Illinois,46,Decaf
CC9319,513,513,10,30,30,40,20,9/1/2011 0:00,482,30,Major Market,Central,5,1,8,Herbal Tea,8,Chamomile,21,53,Ohio,16,Decaf
CC9320,970,970,40,70,20,110,52,9/1/2011 0:00,509,74,Major Market,Central,47,1,9,Herbal Tea,9,Lemon,-3,134,Colorado,76,Decaf
CC9321,312,312,40,70,50,110,58,9/1/2011 0:00,548,74,Major Market,Central,19,1,9,Herbal Tea,9,Lemon,64,141,Illinois,31,Decaf
CC9322,614,614,20,40,40,60,29,9/1/2011 0:00,862,43,Major Market,Central,8,1,9,Herbal Tea,9,Lemon,34,77,Ohio,20,Decaf
CC9323,720,720,40,70,40,110,53,9/1/2011 0:00,410,72,Major Market,Central,17,1,10,Herbal Tea,10,Mint,40,133,Colorado,45,Decaf
CC9324,773,773,80,130,110,210,100,9/1/2011 0:00,981,145,Major Market,Central,28,1,10,Herbal Tea,10,Mint,157,261,Illinois,39,Decaf
CC9325,321,321,90,120,80,210,96,9/1/2011 0:00,666,134,Major Market,East,29,1,3,Coffee,3,Decaf Irish Cream,120,245,Florida,53,Decaf
CC9326,941,941,80,110,70,190,85,9/1/2011 0:00,555,114,Major Market,East,28,1,6,Espresso,6,Decaf Espresso,86,212,Florida,56,Decaf
CC9327,727,727,20,30,20,50,33,9/1/2011 0:00,577,43,Major Market,East,10,1,8,Herbal Tea,8,Chamomile,31,81,Florida,22,Decaf
CC9328,305,305,50,60,20,110,67,9/1/2011 0:00,391,82,Major Market,East,25,1,9,Herbal Tea,9,Lemon,36,159,Florida,58,Decaf
CC9329,774,774,30,40,10,70,45,9/1/2011 0:00,409,57,Major Market,East,17,1,9,Herbal Tea,9,Lemon,9,109,Massachusetts,51,Decaf
CC9330,845,845,220,200,90,420,302,9/1/2011 0:00,1518,239,Major Market,East,114,1,9,Herbal Tea,9,Lemon,137,577,New York,147,Decaf
CC9331,754,754,60,80,50,140,83,9/1/2011 0:00,1063,99,Major Market,East,25,1,10,Herbal Tea,10,Mint,79,194,Florida,46,Decaf
CC9332,845,845,190,-110,-180,80,251,9/1/2011 0:00,3948,-139,Major Market,East,77,1,10,Herbal Tea,10,Mint,-353,119,New York,99,Decaf
CC9333,806,806,70,90,70,160,58,9/1/2011 0:00,548,74,Major Market,South,19,1,3,Coffee,3,Decaf Irish Cream,62,141,Texas,32,Decaf
CC9334,325,325,60,110,90,170,81,9/1/2011 0:00,588,118,Major Market,South,22,1,6,Espresso,6,Decaf Espresso,126,212,Texas,33,Decaf
CC9335,682,682,50,70,40,120,53,9/1/2011 0:00,410,72,Major Market,South,17,1,8,Herbal Tea,8,Chamomile,40,133,Texas,45,Decaf
CC9336,469,469,40,60,30,100,43,9/1/2011 0:00,424,64,Major Market,South,13,1,9,Herbal Tea,9,Lemon,42,114,Texas,36,Decaf
CC9337,818,818,200,-30,-120,170,162,9/1/2011 0:00,3421,-24,Major Market,West,53,1,3,Coffee,3,Decaf Irish Cream,-178,147,California,96,Decaf
CC9338,530,530,240,320,220,560,253,9/1/2011 0:00,1686,336,Major Market,West,83,1,6,Espresso,6,Decaf Espresso,326,628,California,116,Decaf
CC9339,562,562,80,130,110,210,100,9/1/2011 0:00,981,145,Major Market,West,28,1,8,Herbal Tea,8,Chamomile,156,261,California,40,Decaf
CC9340,209,209,210,270,200,480,251,9/1/2011 0:00,1268,295,Major Market,West,77,1,9,Herbal Tea,9,Lemon,291,582,California,99,Decaf
CC9341,818,818,40,70,50,110,58,9/1/2011 0:00,548,74,Major Market,West,19,1,10,Herbal Tea,10,Mint,64,141,California,31,Decaf
CC9342,970,970,130,180,140,310,123,9/1/2011 0:00,928,179,Major Market,Central,34,1,1,Coffee,1,Amaretto,199,322,Colorado,45,Regular
CC9343,216,216,50,80,50,130,53,9/1/2011 0:00,410,72,Major Market,Central,17,1,1,Coffee,1,Amaretto,42,133,Ohio,44,Regular
CC9344,303,303,60,70,50,130,58,9/1/2011 0:00,548,74,Major Market,Central,19,1,2,Coffee,2,Columbian,62,141,Colorado,32,Regular
CC9345,630,630,170,230,140,400,162,9/1/2011 0:00,1148,225,Major Market,Central,53,1,2,Coffee,2,Columbian,191,412,Illinois,96,Regular
CC9346,614,614,40,70,40,110,43,9/1/2011 0:00,424,64,Major Market,Central,13,1,2,Coffee,2,Columbian,43,114,Ohio,35,Regular
CC9347,719,719,90,140,110,230,81,9/1/2011 0:00,588,118,Major Market,Central,22,1,5,Espresso,5,Caffe Mocha,125,212,Colorado,34,Regular
CC9348,309,309,290,400,280,690,253,9/1/2011 0:00,1686,336,Major Market,Central,83,1,5,Espresso,5,Caffe Mocha,326,628,Illinois,116,Regular
CC9349,440,440,170,190,130,360,155,9/1/2011 0:00,1280,155,Major Market,Central,43,1,5,Espresso,5,Caffe Mocha,129,330,Ohio,68,Regular
CC9350,719,719,30,50,10,80,45,9/1/2011 0:00,409,57,Major Market,Central,17,1,11,Tea,11,Darjeeling,10,109,Colorado,50,Regular
CC9351,630,630,60,110,80,170,81,9/1/2011 0:00,588,118,Major Market,Central,22,1,11,Tea,11,Darjeeling,125,212,Illinois,34,Regular
CC9352,614,614,80,130,70,210,99,9/1/2011 0:00,798,150,Major Market,Central,32,1,11,Tea,11,Darjeeling,129,265,Ohio,63,Regular
CC9353,719,719,40,50,20,90,51,9/1/2011 0:00,1042,62,Major Market,Central,15,1,12,Tea,12,Earl Grey,37,120,Colorado,37,Regular
CC9354,630,630,50,80,40,130,60,9/1/2011 0:00,656,90,Major Market,Central,19,1,12,Tea,12,Earl Grey,59,160,Illinois,50,Regular
CC9355,234,234,80,120,80,200,96,9/1/2011 0:00,666,134,Major Market,Central,29,1,12,Tea,12,Earl Grey,120,245,Ohio,53,Regular
CC9356,719,719,50,70,50,120,61,9/1/2011 0:00,579,79,Major Market,Central,20,1,13,Tea,13,Green Tea,70,149,Colorado,32,Regular
CC9357,352,352,90,140,100,230,99,9/1/2011 0:00,798,150,Major Market,East,32,1,2,Coffee,2,Columbian,128,265,Florida,64,Regular
CC9358,774,774,50,490,460,540,60,9/1/2011 0:00,-2572,516,Major Market,East,19,1,2,Coffee,2,Columbian,690,614,Massachusetts,51,Regular
CC9359,516,516,300,450,320,750,316,9/1/2011 0:00,2580,474,Major Market,East,110,1,2,Coffee,2,Columbian,463,842,New York,162,Regular
CC9360,754,754,80,130,40,210,93,9/1/2011 0:00,692,130,Major Market,East,84,1,5,Espresso,5,Caffe Mocha,25,238,Florida,113,Regular
CC9361,857,857,40,50,-10,90,52,9/1/2011 0:00,520,46,Major Market,East,47,1,5,Espresso,5,Caffe Mocha,-46,104,Massachusetts,77,Regular
CC9362,518,518,110,-50,-180,60,121,9/1/2011 0:00,2932,-53,Major Market,East,110,1,5,Espresso,5,Caffe Mocha,-292,72,New York,144,Regular
CC9363,774,774,140,160,100,300,155,9/1/2011 0:00,1280,155,Major Market,East,43,1,7,Espresso,7,Regular Espresso,129,330,Massachusetts,68,Regular
CC9364,516,516,230,320,240,550,249,9/1/2011 0:00,1286,318,Major Market,East,69,1,7,Espresso,7,Regular Espresso,332,604,New York,94,Regular
CC9365,561,561,30,60,50,90,35,9/1/2011 0:00,875,52,Major Market,East,9,1,11,Tea,11,Darjeeling,47,93,Florida,20,Regular
CC9366,617,617,30,40,30,70,29,9/1/2011 0:00,862,43,Major Market,East,8,1,11,Tea,11,Darjeeling,34,77,Massachusetts,20,Regular
CC9367,845,845,100,160,130,260,100,9/1/2011 0:00,981,145,Major Market,East,28,1,11,Tea,11,Darjeeling,157,261,New York,39,Regular
CC9368,518,518,130,190,150,320,123,9/1/2011 0:00,928,179,Major Market,East,34,1,12,Tea,12,Earl Grey,197,322,New York,46,Regular
CC9369,754,754,50,80,60,130,51,9/1/2011 0:00,857,75,Major Market,East,14,1,13,Tea,13,Green Tea,73,134,Florida,26,Regular
CC9370,617,617,20,30,20,50,20,9/1/2011 0:00,482,30,Major Market,East,5,1,13,Tea,13,Green Tea,19,53,Massachusetts,17,Regular
CC9371,718,718,80,130,100,210,81,9/1/2011 0:00,588,118,Major Market,East,22,1,13,Tea,13,Green Tea,125,212,New York,34,Regular
CC9372,281,281,310,370,280,680,251,9/1/2011 0:00,1268,295,Major Market,South,77,1,2,Coffee,2,Columbian,292,582,Texas,98,Regular
CC9373,903,903,50,70,40,120,60,9/1/2011 0:00,-718,90,Major Market,South,19,1,4,Espresso,4,Caffe Latte,58,160,Texas,51,Regular
CC9374,713,713,100,150,120,250,123,9/1/2011 0:00,928,179,Major Market,South,34,1,5,Espresso,5,Caffe Mocha,199,322,Texas,45,Regular
CC9375,714,714,150,-20,-70,130,122,9/1/2011 0:00,2378,-13,Major Market,West,39,1,1,Coffee,1,Amaretto,-110,116,California,61,Regular
CC9376,562,562,390,590,450,980,316,9/1/2011 0:00,2580,474,Major Market,West,110,1,2,Coffee,2,Columbian,465,842,California,161,Regular
CC9377,310,310,230,240,160,470,249,9/1/2011 0:00,1775,249,Major Market,West,69,1,4,Espresso,4,Caffe Latte,232,531,California,93,Regular
CC9378,951,951,110,160,30,270,121,9/1/2011 0:00,910,169,Major Market,West,110,1,5,Espresso,5,Caffe Mocha,39,309,California,143,Regular
CC9379,310,310,80,120,100,200,123,9/1/2011 0:00,928,179,Major Market,West,34,1,11,Tea,11,Darjeeling,199,322,California,45,Regular
CC9380,650,650,50,80,70,130,81,9/1/2011 0:00,588,118,Major Market,West,22,1,12,Tea,12,Earl Grey,125,212,California,34,Regular
CC9381,530,530,30,70,40,100,60,9/1/2011 0:00,656,90,Major Market,West,19,1,13,Tea,13,Green Tea,58,160,California,51,Regular
CC9382,319,319,10,20,10,30,15,9/1/2011 0:00,600,20,Small Market,Central,4,1,3,Coffee,3,Decaf Irish Cream,4,37,Iowa,17,Decaf
CC9383,816,816,60,80,50,140,62,9/1/2011 0:00,1059,74,Small Market,Central,19,1,3,Coffee,3,Decaf Irish Cream,50,145,Missouri,40,Decaf
CC9384,414,414,90,110,70,200,85,9/1/2011 0:00,555,114,Small Market,Central,28,1,3,Coffee,3,Decaf Irish Cream,86,212,Wisconsin,56,Decaf
CC9385,712,712,0,50,40,50,0,9/1/2011 0:00,473,43,Small Market,Central,0,1,6,Espresso,6,Decaf Espresso,47,46,Iowa,11,Decaf
CC9386,314,314,30,60,50,90,32,9/1/2011 0:00,837,47,Small Market,Central,8,1,6,Espresso,6,Decaf Espresso,40,84,Missouri,20,Decaf
CC9387,715,715,30,50,30,80,33,9/1/2011 0:00,577,43,Small Market,Central,10,1,6,Espresso,6,Decaf Espresso,31,81,Wisconsin,22,Decaf
CC9388,319,319,210,300,210,510,253,9/1/2011 0:00,1686,336,Small Market,Central,83,1,8,Herbal Tea,8,Chamomile,326,628,Iowa,116,Decaf
CC9389,314,314,30,60,10,90,44,9/1/2011 0:00,325,62,Small Market,Central,40,1,8,Herbal Tea,8,Chamomile,-10,113,Missouri,69,Decaf
CC9390,262,262,40,90,70,130,57,9/1/2011 0:00,349,94,Small Market,Central,17,1,8,Herbal Tea,8,Chamomile,79,161,Wisconsin,41,Decaf
CC9391,515,515,100,160,120,260,122,9/1/2011 0:00,801,176,Small Market,Central,39,1,9,Herbal Tea,9,Lemon,171,318,Iowa,61,Decaf
CC9392,573,573,80,20,-10,100,104,9/1/2011 0:00,1574,11,Small Market,Central,32,1,9,Herbal Tea,9,Lemon,-65,123,Missouri,55,Decaf
CC9393,414,414,40,70,60,110,51,9/1/2011 0:00,857,75,Small Market,Central,14,1,9,Herbal Tea,9,Lemon,74,134,Wisconsin,25,Decaf
CC9394,959,959,40,70,40,110,48,9/1/2011 0:00,380,65,Small Market,East,15,1,6,Espresso,6,Decaf Espresso,34,120,Connecticut,42,Decaf
CC9395,203,203,50,60,20,110,67,9/1/2011 0:00,599,83,Small Market,East,25,1,9,Herbal Tea,9,Lemon,36,160,Connecticut,59,Decaf
CC9396,603,603,30,40,10,70,40,9/1/2011 0:00,244,51,Small Market,East,15,1,9,Herbal Tea,9,Lemon,3,97,New Hampshire,49,Decaf
CC9397,203,203,40,60,40,100,62,9/1/2011 0:00,1059,74,Small Market,East,19,1,10,Herbal Tea,10,Mint,49,145,Connecticut,41,Decaf
CC9398,504,504,60,90,70,150,51,9/1/2011 0:00,857,75,Small Market,South,14,1,3,Coffee,3,Decaf Irish Cream,74,134,Louisiana,25,Decaf
CC9399,505,505,130,10,-40,140,104,9/1/2011 0:00,1574,11,Small Market,South,32,1,3,Coffee,3,Decaf Irish Cream,-65,123,New Mexico,55,Decaf
CC9400,580,580,30,60,50,90,29,9/1/2011 0:00,862,43,Small Market,South,8,1,3,Coffee,3,Decaf Irish Cream,34,77,Oklahoma,20,Decaf
CC9401,337,337,30,60,40,90,46,9/1/2011 0:00,454,67,Small Market,South,14,1,6,Espresso,6,Decaf Espresso,46,120,Louisiana,36,Decaf
CC9402,505,505,30,40,10,70,39,9/1/2011 0:00,248,52,Small Market,South,12,1,6,Espresso,6,Decaf Espresso,19,97,New Mexico,39,Decaf
CC9403,405,405,80,130,80,210,99,9/1/2011 0:00,798,150,Small Market,South,32,1,6,Espresso,6,Decaf Espresso,129,265,Oklahoma,63,Decaf
CC9404,337,337,60,90,60,150,69,9/1/2011 0:00,572,90,Small Market,South,22,1,8,Herbal Tea,8,Chamomile,82,169,Louisiana,35,Decaf
CC9405,505,505,10,30,20,40,19,9/1/2011 0:00,848,29,Small Market,South,5,1,8,Herbal Tea,8,Chamomile,19,51,New Mexico,16,Decaf
CC9406,580,580,60,80,30,140,67,9/1/2011 0:00,391,82,Small Market,South,25,1,8,Herbal Tea,8,Chamomile,36,159,Oklahoma,58,Decaf
CC9407,985,985,60,80,30,140,67,9/1/2011 0:00,599,83,Small Market,South,25,1,9,Herbal Tea,9,Lemon,37,160,Louisiana,58,Decaf
CC9408,505,505,30,40,20,70,33,9/1/2011 0:00,1003,39,Small Market,South,10,1,9,Herbal Tea,9,Lemon,12,77,New Mexico,31,Decaf
CC9409,405,405,80,130,40,210,93,9/1/2011 0:00,692,130,Small Market,South,84,1,9,Herbal Tea,9,Lemon,24,238,Oklahoma,114,Decaf
CC9410,702,702,40,50,30,90,33,9/1/2011 0:00,1003,39,Small Market,West,10,1,3,Coffee,3,Decaf Irish Cream,10,77,Nevada,32,Decaf
CC9411,503,503,50,80,50,130,43,9/1/2011 0:00,424,64,Small Market,West,13,1,3,Coffee,3,Decaf Irish Cream,42,114,Oregon,36,Decaf
CC9412,435,435,80,100,50,180,67,9/1/2011 0:00,599,83,Small Market,West,25,1,3,Coffee,3,Decaf Irish Cream,36,160,Utah,59,Decaf
CC9413,206,206,110,160,60,270,93,9/1/2011 0:00,692,130,Small Market,West,84,1,3,Coffee,3,Decaf Irish Cream,24,238,Washington,114,Decaf
CC9414,775,775,20,30,20,50,23,9/1/2011 0:00,803,35,Small Market,West,6,1,6,Espresso,6,Decaf Espresso,25,62,Nevada,18,Decaf
CC9415,971,971,140,150,90,290,155,9/1/2011 0:00,1280,155,Small Market,West,43,1,6,Espresso,6,Decaf Espresso,129,330,Oregon,68,Decaf
CC9416,435,435,40,60,40,100,44,9/1/2011 0:00,886,64,Small Market,West,12,1,6,Espresso,6,Decaf Espresso,59,115,Utah,24,Decaf
CC9417,206,206,70,100,70,170,83,9/1/2011 0:00,1063,99,Small Market,West,25,1,6,Espresso,6,Decaf Espresso,79,194,Washington,46,Decaf
CC9418,702,702,100,150,40,250,121,9/1/2011 0:00,910,169,Small Market,West,110,1,8,Herbal Tea,8,Chamomile,39,309,Nevada,143,Decaf
CC9419,503,503,20,30,30,50,25,9/1/2011 0:00,823,36,Small Market,West,7,1,8,Herbal Tea,8,Chamomile,25,65,Oregon,19,Decaf
CC9420,801,801,40,60,40,100,49,9/1/2011 0:00,315,71,Small Market,West,15,1,8,Herbal Tea,8,Chamomile,50,128,Utah,37,Decaf
CC9421,509,509,80,140,100,220,103,9/1/2011 0:00,1130,155,Small Market,West,33,1,8,Herbal Tea,8,Chamomile,135,275,Washington,64,Decaf
CC9422,702,702,130,210,140,340,162,9/1/2011 0:00,1148,225,Small Market,West,53,1,9,Herbal Tea,9,Lemon,191,412,Nevada,96,Decaf
CC9423,541,541,50,70,50,120,61,9/1/2011 0:00,579,79,Small Market,West,20,1,9,Herbal Tea,9,Lemon,70,149,Oregon,32,Decaf
CC9424,435,435,40,80,50,120,55,9/1/2011 0:00,453,84,Small Market,West,18,1,9,Herbal Tea,9,Lemon,50,148,Utah,50,Decaf
CC9425,425,425,40,60,50,100,48,9/1/2011 0:00,834,71,Small Market,West,13,1,9,Herbal Tea,9,Lemon,70,127,Washington,24,Decaf
CC9426,702,702,100,160,120,260,122,9/1/2011 0:00,801,176,Small Market,West,39,1,10,Herbal Tea,10,Mint,171,318,Nevada,61,Decaf
CC9427,435,435,80,20,-20,100,104,9/1/2011 0:00,1574,11,Small Market,West,32,1,10,Herbal Tea,10,Mint,-67,123,Utah,56,Decaf
CC9428,319,319,20,30,20,50,19,9/1/2011 0:00,848,29,Small Market,Central,5,1,1,Coffee,1,Amaretto,19,51,Iowa,16,Regular
CC9429,608,608,70,80,30,150,67,9/1/2011 0:00,391,82,Small Market,Central,25,1,1,Coffee,1,Amaretto,34,159,Wisconsin,59,Regular
CC9430,515,515,30,40,20,70,33,9/1/2011 0:00,1003,39,Small Market,Central,10,1,2,Coffee,2,Columbian,10,77,Iowa,32,Regular
CC9431,573,573,70,80,30,150,67,9/1/2011 0:00,599,83,Small Market,Central,25,1,2,Coffee,2,Columbian,37,160,Missouri,58,Regular
CC9432,715,715,90,140,40,230,93,9/1/2011 0:00,692,130,Small Market,Central,84,1,2,Coffee,2,Columbian,24,238,Wisconsin,114,Regular
CC9433,319,319,20,40,30,60,23,9/1/2011 0:00,803,35,Small Market,Central,6,1,5,Espresso,5,Caffe Mocha,27,62,Iowa,17,Regular
CC9434,573,573,50,70,50,120,44,9/1/2011 0:00,886,64,Small Market,Central,12,1,5,Espresso,5,Caffe Mocha,61,115,Missouri,23,Regular
CC9435,920,920,90,120,80,210,83,9/1/2011 0:00,1063,99,Small Market,Central,25,1,5,Espresso,5,Caffe Mocha,79,194,Wisconsin,46,Regular
CC9436,563,563,210,220,140,430,249,9/1/2011 0:00,1775,249,Small Market,Central,69,1,11,Tea,11,Darjeeling,230,531,Iowa,94,Regular
CC9437,573,573,30,50,20,80,39,9/1/2011 0:00,248,52,Small Market,Central,12,1,11,Tea,11,Darjeeling,19,97,Missouri,39,Regular
CC9438,608,608,30,60,30,90,46,9/1/2011 0:00,454,67,Small Market,Central,14,1,11,Tea,11,Darjeeling,46,120,Wisconsin,36,Regular
CC9439,641,641,250,340,210,590,302,9/1/2011 0:00,1783,370,Small Market,Central,114,1,12,Tea,12,Earl Grey,331,716,Iowa,147,Regular
CC9440,660,660,20,20,-10,40,24,9/1/2011 0:00,212,30,Small Market,Central,9,1,12,Tea,12,Earl Grey,-18,58,Missouri,42,Regular
CC9441,715,715,50,80,10,130,62,9/1/2011 0:00,612,87,Small Market,Central,56,1,12,Tea,12,Earl Grey,3,159,Wisconsin,85,Regular
CC9442,314,314,30,50,10,80,40,9/1/2011 0:00,244,51,Small Market,Central,15,1,13,Tea,13,Green Tea,3,97,Missouri,49,Regular
CC9443,603,603,40,70,50,110,49,9/1/2011 0:00,315,71,Small Market,East,15,1,1,Coffee,1,Amaretto,49,128,New Hampshire,38,Regular
CC9444,203,203,90,150,110,240,103,9/1/2011 0:00,1130,155,Small Market,East,33,1,2,Coffee,2,Columbian,135,275,Connecticut,64,Regular
CC9445,603,603,50,80,50,130,55,9/1/2011 0:00,453,84,Small Market,East,18,1,2,Coffee,2,Columbian,50,148,New Hampshire,50,Regular
CC9446,203,203,50,90,20,140,62,9/1/2011 0:00,612,87,Small Market,East,56,1,5,Espresso,5,Caffe Mocha,3,159,Connecticut,85,Regular
CC9447,603,603,40,60,10,100,44,9/1/2011 0:00,325,62,Small Market,East,40,1,5,Espresso,5,Caffe Mocha,-10,113,New Hampshire,69,Regular
CC9448,603,603,20,30,0,50,24,9/1/2011 0:00,212,30,Small Market,East,9,1,7,Espresso,7,Regular Espresso,-18,58,New Hampshire,42,Regular
CC9449,860,860,40,70,50,110,44,9/1/2011 0:00,886,64,Small Market,East,12,1,11,Tea,11,Darjeeling,61,115,Connecticut,23,Regular
CC9450,603,603,20,30,20,50,19,9/1/2011 0:00,848,29,Small Market,East,5,1,11,Tea,11,Darjeeling,18,51,New Hampshire,17,Regular
CC9451,959,959,20,40,30,60,23,9/1/2011 0:00,809,34,Small Market,East,6,1,13,Tea,13,Green Tea,25,61,Connecticut,17,Regular
CC9452,603,603,0,40,30,40,0,9/1/2011 0:00,473,43,Small Market,East,0,1,13,Tea,13,Green Tea,46,46,New Hampshire,12,Regular
CC9453,318,318,60,80,60,140,48,9/1/2011 0:00,834,71,Small Market,South,13,1,2,Coffee,2,Columbian,68,127,Louisiana,25,Regular
CC9454,505,505,60,110,70,170,55,9/1/2011 0:00,453,84,Small Market,South,18,1,2,Coffee,2,Columbian,50,148,New Mexico,50,Regular
CC9455,580,580,70,100,80,170,61,9/1/2011 0:00,579,79,Small Market,South,20,1,2,Coffee,2,Columbian,70,149,Oklahoma,32,Regular
CC9456,318,318,50,70,0,120,62,9/1/2011 0:00,-613,87,Small Market,South,56,1,4,Espresso,4,Caffe Latte,3,159,Louisiana,85,Regular
CC9457,505,505,20,20,0,40,24,9/1/2011 0:00,-412,30,Small Market,South,9,1,4,Espresso,4,Caffe Latte,-18,58,New Mexico,42,Regular
CC9458,918,918,80,110,80,190,96,9/1/2011 0:00,-1555,134,Small Market,South,29,1,4,Espresso,4,Caffe Latte,122,245,Oklahoma,52,Regular
CC9459,337,337,40,80,60,120,57,9/1/2011 0:00,349,94,Small Market,South,17,1,5,Espresso,5,Caffe Mocha,79,161,Louisiana,41,Regular
CC9460,505,505,30,60,10,90,44,9/1/2011 0:00,325,62,Small Market,South,40,1,5,Espresso,5,Caffe Mocha,-12,113,New Mexico,70,Regular
CC9461,580,580,10,30,30,40,20,9/1/2011 0:00,482,30,Small Market,South,5,1,5,Espresso,5,Caffe Mocha,19,53,Oklahoma,17,Regular
CC9462,503,503,60,90,30,150,52,9/1/2011 0:00,509,74,Small Market,West,47,1,1,Coffee,1,Amaretto,-4,134,Oregon,77,Regular
CC9463,435,435,70,100,70,170,62,9/1/2011 0:00,1059,74,Small Market,West,19,1,1,Coffee,1,Amaretto,49,145,Utah,41,Regular
CC9464,775,775,50,60,20,110,40,9/1/2011 0:00,244,51,Small Market,West,15,1,2,Coffee,2,Columbian,3,97,Nevada,49,Regular
CC9465,541,541,70,100,50,170,57,9/1/2011 0:00,469,80,Small Market,West,18,1,2,Coffee,2,Columbian,27,146,Oregon,62,Regular
CC9466,801,801,60,80,50,140,48,9/1/2011 0:00,380,65,Small Market,West,15,1,2,Coffee,2,Columbian,33,120,Utah,43,Regular
CC9467,425,425,80,120,80,200,68,9/1/2011 0:00,445,99,Small Market,West,21,1,2,Coffee,2,Columbian,83,178,Washington,43,Regular
CC9468,775,775,0,40,30,40,0,9/1/2011 0:00,473,43,Small Market,West,0,1,4,Espresso,4,Caffe Latte,47,46,Nevada,11,Regular
CC9469,971,971,40,50,10,90,45,9/1/2011 0:00,409,57,Small Market,West,17,1,4,Espresso,4,Caffe Latte,9,109,Oregon,51,Regular
CC9470,435,435,30,40,30,70,32,9/1/2011 0:00,837,47,Small Market,West,8,1,4,Espresso,4,Caffe Latte,40,84,Utah,20,Regular
CC9471,360,360,30,40,30,70,33,9/1/2011 0:00,577,43,Small Market,West,10,1,4,Espresso,4,Caffe Latte,31,81,Washington,22,Regular
CC9472,702,702,10,30,20,40,19,9/1/2011 0:00,848,29,Small Market,West,5,1,5,Espresso,5,Caffe Mocha,18,51,Nevada,17,Regular
CC9473,503,503,50,70,40,120,53,9/1/2011 0:00,410,72,Small Market,West,17,1,5,Espresso,5,Caffe Mocha,42,133,Oregon,44,Regular
CC9474,801,801,60,90,60,150,69,9/1/2011 0:00,572,90,Small Market,West,22,1,5,Espresso,5,Caffe Mocha,83,169,Utah,34,Regular
CC9475,360,360,60,80,30,140,67,9/1/2011 0:00,391,82,Small Market,West,25,1,5,Espresso,5,Caffe Mocha,34,159,Washington,59,Regular
CC9476,775,775,160,240,170,400,253,9/1/2011 0:00,1686,336,Small Market,West,83,1,11,Tea,11,Darjeeling,328,628,Nevada,115,Regular
